,relative_day,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
171,218,tesla,0.05271686554417231,0.07341533299146584,0.04571440109328543,401,21.139463083213098,226.5,233.57,225.8,233.42,4776500
172,219,tesla,0.09256740834121788,0.06379970267415878,0.06328668960800954,273,25.27090247715248,234.45,239.8,232.65,238.3,5274300
173,220,tesla,0.12712521763578102,0.05980763805045603,0.06984537686002655,426,54.15534271284272,236.05,238.96,233.81,235.01,3898200
174,223,tesla,0.12098441972417376,0.058507527828718216,0.042375072545260344,305,36.900248015873,232.99,235.77,228.75,229.01,4663900
175,224,tesla,0.13155352559553382,0.06537796684857634,0.04032813990805792,244,32.099060245310255,228.81,236.0,227.55,235.0,4848100
176,225,tesla,0.10113203408294735,0.07499249097726841,0.08417931510656919,219,22.14791546416547,231.21,231.5,216.69,219.62,9562600
177,226,tesla,0.06645508820508819,0.08190894362566484,0.11788999313421832,185,12.294191317941316,220.86,221.56,211.55,215.64,8159600
178,227,tesla,0.0855697174065719,0.07817861217764631,0.09971354929452313,213,18.226349807599817,216.66,222.24,216.02,219.94,5098500
179,230,tesla,0.07673783135588692,0.07224211214490214,0.02852323913552397,216,16.575371572871575,224.21,227.83,221.7,226.83,5309600
180,231,tesla,0.06315477687365655,0.0659211709494326,0.025579277118628976,241,15.220301226551229,227.62,229.09,224.54,225.86,4125200
181,232,tesla,0.06753006485149338,0.05614992113202156,0.04663086940984782,259,17.490286796536786,222.01,223.22,217.6,220.83,7794300
182,233,tesla,0.07862398838126997,0.05134963981324241,0.06914089102701228,309,24.29481240981242,222.8,225.4,218.22,222.15,6559000
183,234,tesla,0.10227743706910372,0.053088054124125525,0.06976961003547329,252,25.77391414141414,219.97,221.17,211.0,211.4,8538600
184,237,tesla,0.1319404051954813,0.05547487121877293,0.034092479023034576,197,25.992259823509816,213.6,215.02,211.54,215.0,5051900
185,238,tesla,0.09625517700193031,0.06336095319585786,0.043980135065160436,231,22.234945887445903,215.74,218.8,212.03,214.08,5416200
186,239,tesla,0.10718855218855222,0.06808958178561124,0.07606519406580388,270,28.9409090909091,213.69,217.25,212.31,215.59,3225500
187,240,tesla,0.09716152174648264,0.07375507997661965,0.11179471146198794,256,24.873349567099556,219.0,223.4,218.0,221.71,5179500
188,241,tesla,0.1246402112420325,0.07640329902879288,0.10020175031232172,302,37.64134379509382,229.15,232.44,224.21,225.61,9320600
189,245,tesla,0.08917948213402764,0.06074935173985681,0.0,286,25.505331890331906,224.08,228.95,223.16,225.01,5354100
190,246,tesla,0.1148881857937981,0.05973853818729929,0.02972649404467588,343,39.40664772727275,226.89,228.46,219.21,220.68,5761000
191,247,tesla,0.120071597198034,0.060838485845191546,0.06802255597594191,261,31.33868686868687,222.5,229.8,220.85,229.58,7395300
192,248,tesla,0.11411516260425461,0.06411135376684175,0.1080464217086199,212,24.192414472101976,227.2,229.64,225.17,227.45,4189400
193,251,tesla,0.12202291522669678,0.06260777539001634,0.038038387534751535,238,29.041453823953834,230.0,233.76,229.23,231.79,4802700
194,252,tesla,0.05878636472954652,0.08003962042240158,0.040674305075565596,330,19.399500360750352,230.8,235.54,228.94,235.54,4883700
195,253,tesla,0.08259870101796177,0.07569774650747571,0.06026975998541443,257,21.227866161616173,237.38,248.17,236.0,247.1,10042800
196,254,tesla,0.15121349099675707,0.07108496296807051,0.08780266032473501,248,37.50094576719575,247.7,253.5,244.4,245.87,8581200
197,255,tesla,0.1377621722846442,0.07553380493931669,0.09753285224808846,178,24.52166666666667,246.96,248.45,244.87,245.2,5313100
198,258,tesla,0.10686982924482923,0.07891194917937235,0.045920724094881404,180,19.23656926406926,246.0,247.43,241.17,242.81,4728100
199,259,tesla,0.06775101436079299,0.07674722261053413,0.035623276414943075,271,18.3605248917749,242.47,245.6,240.37,244.79,3865400
200,260,tesla,0.08045592307728223,0.07802788684356932,0.05820694786854074,309,24.860880230880213,245.0,248.17,242.37,243.49,4170200
201,261,tesla,0.13475420292894344,0.07772177570918652,0.0850255888943015,289,38.94396464646465,246.0,247.94,244.84,246.6,4795800
202,262,tesla,0.09601158276513731,0.07537044884235601,0.09432038012233956,211,20.258443963443973,246.49,246.95,238.16,240.62,6353000
203,265,tesla,0.05156066244582991,0.06940607891099788,0.03200386092171244,209,10.77617845117845,240.0,245.18,239.22,241.23,4340200
204,266,tesla,0.04778787878787881,0.0615047693682837,0.017186887481943303,250,11.946969696969703,241.52,241.99,222.61,223.21,12891500
205,267,tesla,0.08651023282273286,0.058652892857867386,0.03311618041123624,260,22.492660533910545,224.56,228.98,218.36,228.7,9427100
206,268,tesla,0.12724717485008027,0.05951779425007463,0.061952924685480526,413,52.553083213083156,230.66,243.31,227.4,242.56,11884500
207,269,tesla,0.07560105472640886,0.05844536166737989,0.08718176215356399,353,26.687172318422327,242.2,248.71,238.73,242.13,11116400
208,272,tesla,0.09008031903010984,0.05552957194756153,0.025200351575469623,239,21.52919624819625,243.0,243.98,236.11,240.87,5879800
